# Matrix Ti6Al4V (tanpa TiB) - Config 1   @rtoto@rkundato
# Generated  : 2026-03-06 17:10:46
# Seed       : 11184165
# Output mode: matrix_only
# Total atoms: 250,000
# Komposisi  : Ti (matrix)=219,941  Al (matrix)=21,257  V  (matrix)=8,802

250000 atoms
3 atom types

0.0 147.500000 xlo xhi
0.0 127.738747 ylo yhi
0.0 234.300000 zlo zhi

Masses

1 47.867  # Ti (matrix)
2 26.982  # Al (matrix)
3 50.942  # V  (matrix)

Atoms # atomic

647 3 0.000000 30.657299 215.556000
648 1 0.000000 30.657299 220.242000
649 1 0.000000 30.657299 224.928000
650 1 0.000000 30.657299 229.614000
651 1 0.000000 33.212074 0.000000
652 1 0.000000 33.212074 4.686000
653 1 0.000000 33.212074 9.372000
654 1 0.000000 33.212074 14.058000
655 1 0.000000 33.212074 18.744000
656 1 0.000000 33.212074 23.430000
657 3 0.000000 33.212074 28.116000
658 1 0.000000 33.212074 32.802000
659 1 0.000000 33.212074 37.488000
660 1 0.000000 33.212074 42.174000
661 1 0.000000 33.212074 46.860000
662 1 0.000000 33.212074 51.546000
663 1 0.000000 33.212074 56.232000
664 1 0.000000 33.212074 60.918000
665 1 0.000000 33.212074 65.604000
666 1 0.000000 33.212074 70.290000
667 1 0.000000 33.212074 74.976000
668 1 0.000000 33.212074 79.662000
669 1 0.000000 33.212074 84.348000
670 2 0.000000 33.212074 89.034000
671 1 0.000000 33.212074 93.720000
672 1 0.000000 33.212074 98.406000
673 1 0.000000 33.212074 103.092000
674 1 0.000000 33.212074 107.778000
675 1 0.000000 33.212074 112.464000
676 1 0.000000 33.212074 117.150000
677 1 0.000000 33.212074 121.836000
678 1 0.000000 33.212074 126.522000
679 1 0.000000 33.212074 131.208000
680 1 0.000000 33.212074 135.894000
681 1 0.000000 33.212074 140.580000
682 1 0.000000 33.212074 145.266000
683 1 0.000000 33.212074 149.952000
684 1 0.000000 33.212074 154.638000
685 1 0.000000 33.212074 159.324000
686 1 0.000000 33.212074 164.010000
687 1 0.000000 33.212074 168.696000
688 1 0.000000 33.212074 173.382000
689 3 0.000000 33.212074 178.068000
690 1 0.000000 33.212074 182.754000
691 1 0.000000 33.212074 187.440000
692 1 0.000000 33.212074 192.126000
693 1 0.000000 33.212074 196.812000
694 1 0.000000 33.212074 201.498000
695 1 0.000000 33.212074 206.184000
696 1 0.000000 33.212074 210.870000
697 1 0.000000 33.212074 215.556000
698 1 0.000000 33.212074 220.242000
699 1 0.000000 33.212074 224.928000
700 1 0.000000 33.212074 229.614000
701 1 0.000000 35.766849 0.000000
702 1 0.000000 35.766849 4.686000
703 1 0.000000 35.766849 9.372000
704 1 0.000000 35.766849 14.058000
705 1 0.000000 35.766849 18.744000
706 1 0.000000 35.766849 23.430000
707 1 0.000000 35.766849 28.116000
708 1 0.000000 35.766849 32.802000
709 1 0.000000 35.766849 37.488000
710 1 0.000000 35.766849 42.174000
711 1 0.000000 35.766849 46.860000
712 1 0.000000 35.766849 51.546000
713 1 0.000000 35.766849 56.232000
714 1 0.000000 35.766849 60.918000
715 1 0.000000 35.766849 65.604000
716 1 0.000000 35.766849 70.290000
717 1 0.000000 35.766849 74.976000
718 2 0.000000 35.766849 79.662000
719 1 0.000000 35.766849 84.348000
720 1 0.000000 35.766849 89.034000
721 1 0.000000 35.766849 93.720000
722 1 0.000000 35.766849 98.406000
723 2 0.000000 35.766849 103.092000
724 1 0.000000 35.766849 107.778000
725 1 0.000000 35.766849 112.464000
726 1 0.000000 35.766849 117.150000
727 1 0.000000 35.766849 121.836000
728 1 0.000000 35.766849 126.522000
729 1 0.000000 35.766849 131.208000
730 1 0.000000 35.766849 135.894000
731 1 0.000000 35.766849 140.580000
732 1 0.000000 35.766849 145.266000
733 1 0.000000 35.766849 149.952000
734 1 0.000000 35.766849 154.638000
735 1 0.000000 35.766849 159.324000
736 1 0.000000 35.766849 164.010000
737 1 0.000000 35.766849 168.696000
738 1 0.000000 35.766849 173.382000
739 1 0.000000 35.766849 178.068000
740 1 0.000000 35.766849 182.754000
741 1 0.000000 35.766849 187.440000
742 1 0.000000 35.766849 192.126000
743 1 0.000000 35.766849 196.812000
744 1 0.000000 35.766849 201.498000
745 1 0.000000 35.766849 206.184000
746 1 0.000000 35.766849 210.870000
747 1 0.000000 35.766849 215.556000
748 2 0.000000 35.766849 220.242000
749 1 0.000000 35.766849 224.928000
750 3 0.000000 35.766849 229.614000
751 1 0.000000 38.321624 0.000000
752 1 0.000000 38.321624 4.686000
753 1 0.000000 38.321624 9.372000
754 1 0.000000 38.321624 14.058000
755 1 0.000000 38.321624 18.744000
756 1 0.000000 38.321624 23.430000
757 1 0.000000 38.321624 28.116000
758 2 0.000000 38.321624 32.802000
759 1 0.000000 38.321624 37.488000
760 2 0.000000 38.321624 42.174000
761 1 0.000000 38.321624 46.860000
762 1 0.000000 38.321624 51.546000
763 1 0.000000 38.321624 56.232000
764 2 0.000000 38.321624 60.918000
765 1 0.000000 38.321624 65.604000
766 2 0.000000 38.321624 70.290000
767 1 0.000000 38.321624 74.976000
768 1 0.000000 38.321624 79.662000
769 1 0.000000 38.321624 84.348000
770 1 0.000000 38.321624 89.034000
771 1 0.000000 38.321624 93.720000
772 1 0.000000 38.321624 98.406000
773 1 0.000000 38.321624 103.092000
774 1 0.000000 38.321624 107.778000
775 1 0.000000 38.321624 112.464000
776 2 0.000000 38.321624 117.150000
777 1 0.000000 38.321624 121.836000
778 1 0.000000 38.321624 126.522000
779 1 0.000000 38.321624 131.208000
780 1 0.000000 38.321624 135.894000
781 2 0.000000 38.321624 140.580000
782 1 0.000000 38.321624 145.266000
783 1 0.000000 38.321624 149.952000
784 1 0.000000 38.321624 154.638000
785 1 0.000000 38.321624 159.324000
786 1 0.000000 38.321624 164.010000
787 1 0.000000 38.321624 168.696000
788 2 0.000000 38.321624 173.382000
789 3 0.000000 38.321624 178.068000
790 1 0.000000 38.321624 182.754000
791 1 0.000000 38.321624 187.440000
792 1 0.000000 38.321624 192.126000
793 1 0.000000 38.321624 196.812000
794 1 0.000000 38.321624 201.498000
795 1 0.000000 38.321624 206.184000
796 1 0.000000 38.321624 210.870000
797 1 0.000000 38.321624 215.556000
798 2 0.000000 38.321624 220.242000
799 1 0.000000 38.321624 224.928000
800 1 0.000000 38.321624 229.614000
801 1 0.000000 40.876399 0.000000
802 1 0.000000 40.876399 4.686000
803 1 0.000000 40.876399 9.372000
804 1 0.000000 40.876399 14.058000
805 1 0.000000 40.876399 18.744000
806 1 0.000000 40.876399 23.430000
807 2 0.000000 40.876399 28.116000
808 1 0.000000 40.876399 32.802000
809 1 0.000000 40.876399 37.488000
810 1 0.000000 40.876399 42.174000
811 1 0.000000 40.876399 46.860000
812 1 0.000000 40.876399 51.546000
813 1 0.000000 40.876399 56.232000
814 1 0.000000 40.876399 60.918000
815 1 0.000000 40.876399 65.604000
816 1 0.000000 40.876399 70.290000
817 1 0.000000 40.876399 74.976000
818 1 0.000000 40.876399 79.662000
819 2 0.000000 40.876399 84.348000
820 3 0.000000 40.876399 89.034000
821 1 0.000000 40.876399 93.720000
822 1 0.000000 40.876399 98.406000
823 1 0.000000 40.876399 103.092000
824 2 0.000000 40.876399 107.778000
825 1 0.000000 40.876399 112.464000
826 1 0.000000 40.876399 117.150000
827 1 0.000000 40.876399 121.836000
828 1 0.000000 40.876399 126.522000
829 3 0.000000 40.876399 131.208000
830 1 0.000000 40.876399 135.894000
831 1 0.000000 40.876399 140.580000
832 2 0.000000 40.876399 145.266000
833 1 0.000000 40.876399 149.952000
834 1 0.000000 40.876399 154.638000
835 1 0.000000 40.876399 159.324000
836 1 0.000000 40.876399 164.010000
837 1 0.000000 40.876399 168.696000
838 3 0.000000 40.876399 173.382000
839 1 0.000000 40.876399 178.068000
840 1 0.000000 40.876399 182.754000
841 1 0.000000 40.876399 187.440000
842 1 0.000000 40.876399 192.126000
843 1 0.000000 40.876399 196.812000
844 1 0.000000 40.876399 201.498000
845 1 0.000000 40.876399 206.184000
846 1 0.000000 40.876399 210.870000
847 1 0.000000 40.876399 215.556000
848 1 0.000000 40.876399 220.242000
849 1 0.000000 40.876399 224.928000
850 1 0.000000 40.876399 229.614000
851 3 0.000000 43.431174 0.000000
852 1 0.000000 43.431174 4.686000
853 1 0.000000 43.431174 9.372000
854 1 0.000000 43.431174 14.058000
855 1 0.000000 43.431174 18.744000
856 1 0.000000 43.431174 23.430000
857 1 0.000000 43.431174 28.116000
858 1 0.000000 43.431174 32.802000
859 1 0.000000 43.431174 37.488000
860 1 0.000000 43.431174 42.174000
861 1 0.000000 43.431174 46.860000
862 2 0.000000 43.431174 51.546000
863 1 0.000000 43.431174 56.232000
864 3 0.000000 43.431174 60.918000
865 1 0.000000 43.431174 65.604000
866 1 0.000000 43.431174 70.290000
867 1 0.000000 43.431174 74.976000
868 1 0.000000 43.431174 79.662000
869 1 0.000000 43.431174 84.348000
870 1 0.000000 43.431174 89.034000
871 1 0.000000 43.431174 93.720000
872 1 0.000000 43.431174 98.406000
873 1 0.000000 43.431174 103.092000
874 1 0.000000 43.431174 107.778000
875 3 0.000000 43.431174 112.464000
876 2 0.000000 43.431174 117.150000
877 1 0.000000 43.431174 121.836000
878 1 0.000000 43.431174 126.522000
879 1 0.000000 43.431174 131.208000
880 2 0.000000 43.431174 135.894000
881 1 0.000000 43.431174 140.580000
882 1 0.000000 43.431174 145.266000
883 1 0.000000 43.431174 149.952000
884 1 0.000000 43.431174 154.638000
885 1 0.000000 43.431174 159.324000
886 1 0.000000 43.431174 164.010000
887 1 0.000000 43.431174 168.696000
888 1 0.000000 43.431174 173.382000
889 2 0.000000 43.431174 178.068000
890 1 0.000000 43.431174 182.754000
891 1 0.000000 43.431174 187.440000
892 1 0.000000 43.431174 192.126000
893 1 0.000000 43.431174 196.812000
894 1 0.000000 43.431174 201.498000
895 1 0.000000 43.431174 206.184000
896 1 0.000000 43.431174 210.870000
897 1 0.000000 43.431174 215.556000
898 1 0.000000 43.431174 220.242000
899 1 0.000000 43.431174 224.928000
900 1 0.000000 43.431174 229.614000
901 2 0.000000 45.985949 0.000000
902 1 0.000000 45.985949 4.686000
903 1 0.000000 45.985949 9.372000
904 3 0.000000 45.985949 14.058000
905 1 0.000000 45.985949 18.744000
906 1 0.000000 45.985949 23.430000
907 1 0.000000 45.985949 28.116000
908 2 0.000000 45.985949 32.802000
909 1 0.000000 45.985949 37.488000
910 1 0.000000 45.985949 42.174000
911 1 0.000000 45.985949 46.860000
912 1 0.000000 45.985949 51.546000
913 1 0.000000 45.985949 56.232000
914 1 0.000000 45.985949 60.918000
915 1 0.000000 45.985949 65.604000
916 1 0.000000 45.985949 70.290000
917 1 0.000000 45.985949 74.976000
918 1 0.000000 45.985949 79.662000
919 3 0.000000 45.985949 84.348000
920 1 0.000000 45.985949 89.034000
921 1 0.000000 45.985949 93.720000
922 1 0.000000 45.985949 98.406000
923 1 0.000000 45.985949 103.092000
924 1 0.000000 45.985949 107.778000
925 1 0.000000 45.985949 112.464000
926 2 0.000000 45.985949 117.150000
927 1 0.000000 45.985949 121.836000
928 1 0.000000 45.985949 126.522000
929 1 0.000000 45.985949 131.208000
930 1 0.000000 45.985949 135.894000
931 1 0.000000 45.985949 140.580000
932 1 0.000000 45.985949 145.266000
933 1 0.000000 45.985949 149.952000
934 1 0.000000 45.985949 154.638000
935 3 0.000000 45.985949 159.324000
936 1 0.000000 45.985949 164.010000
937 1 0.000000 45.985949 168.696000
938 1 0.000000 45.985949 173.382000
939 1 0.000000 45.985949 178.068000
940 1 0.000000 45.985949 182.754000
941 1 0.000000 45.985949 187.440000
942 1 0.000000 45.985949 192.126000
943 1 0.000000 45.985949 196.812000
944 1 0.000000 45.985949 201.498000
945 1 0.000000 45.985949 206.184000
946 1 0.000000 45.985949 210.870000
947 1 0.000000 45.985949 215.556000
948 1 0.000000 45.985949 220.242000
949 1 0.000000 45.985949 224.928000
950 1 0.000000 45.985949 229.614000
951 2 0.000000 48.540724 0.000000
952 1 0.000000 48.540724 4.686000
953 1 0.000000 48.540724 9.372000
954 1 0.000000 48.540724 14.058000
955 1 0.000000 48.540724 18.744000
956 2 0.000000 48.540724 23.430000
957 1 0.000000 48.540724 28.116000
958 2 0.000000 48.540724 32.802000
959 1 0.000000 48.540724 37.488000
960 1 0.000000 48.540724 42.174000
961 1 0.000000 48.540724 46.860000
962 1 0.000000 48.540724 51.546000
963 1 0.000000 48.540724 56.232000
964 1 0.000000 48.540724 60.918000
965 1 0.000000 48.540724 65.604000
966 1 0.000000 48.540724 70.290000
967 1 0.000000 48.540724 74.976000
968 1 0.000000 48.540724 79.662000
969 1 0.000000 48.540724 84.348000
970 1 0.000000 48.540724 89.034000
971 1 0.000000 48.540724 93.720000
972 1 0.000000 48.540724 98.406000
973 1 0.000000 48.540724 103.092000
974 1 0.000000 48.540724 107.778000
975 2 0.000000 48.540724 112.464000
976 1 0.000000 48.540724 117.150000
977 2 0.000000 48.540724 121.836000
978 1 0.000000 48.540724 126.522000
979 1 0.000000 48.540724 131.208000
980 1 0.000000 48.540724 135.894000
981 1 0.000000 48.540724 140.580000
982 1 0.000000 48.540724 145.266000
983 1 0.000000 48.540724 149.952000
984 1 0.000000 48.540724 154.638000
985 1 0.000000 48.540724 159.324000
986 1 0.000000 48.540724 164.010000
987 1 0.000000 48.540724 168.696000
988 1 0.000000 48.540724 173.382000
989 1 0.000000 48.540724 178.068000
990 1 0.000000 48.540724 182.754000
991 1 0.000000 48.540724 187.440000
992 1 0.000000 48.540724 192.126000
993 1 0.000000 48.540724 196.812000
994 1 0.000000 48.540724 201.498000
995 1 0.000000 48.540724 206.184000
996 1 0.000000 48.540724 210.870000
997 2 0.000000 48.540724 215.556000
998 1 0.000000 48.540724 220.242000
999 1 0.000000 48.540724 224.928000
1000 2 0.000000 48.540724 229.614000
1001 1 0.000000 51.095499 0.000000
1002 1 0.000000 51.095499 4.686000
1003 1 0.000000 51.095499 9.372000
1004 3 0.000000 51.095499 14.058000
1005 1 0.000000 51.095499 18.744000
1006 1 0.000000 51.095499 23.430000
1007 2 0.000000 51.095499 28.116000
1008 1 0.000000 51.095499 32.802000
1009 1 0.000000 51.095499 37.488000
1010 1 0.000000 51.095499 42.174000
1011 1 0.000000 51.095499 46.860000
1012 1 0.000000 51.095499 51.546000
1013 1 0.000000 51.095499 56.232000
1014 1 0.000000 51.095499 60.918000
1015 1 0.000000 51.095499 65.604000
1016 1 0.000000 51.095499 70.290000
1017 2 0.000000 51.095499 74.976000
1018 1 0.000000 51.095499 79.662000
1019 1 0.000000 51.095499 84.348000
1020 1 0.000000 51.095499 89.034000
1021 1 0.000000 51.095499 93.720000
1022 2 0.000000 51.095499 98.406000
1023 1 0.000000 51.095499 103.092000
1024 1 0.000000 51.095499 107.778000
1025 1 0.000000 51.095499 112.464000
1026 1 0.000000 51.095499 117.150000
1027 1 0.000000 51.095499 121.836000
1028 1 0.000000 51.095499 126.522000
1029 1 0.000000 51.095499 131.208000
1030 1 0.000000 51.095499 135.894000
1031 1 0.000000 51.095499 140.580000
1032 2 0.000000 51.095499 145.266000
1033 1 0.000000 51.095499 149.952000
1034 1 0.000000 51.095499 154.638000
1035 1 0.000000 51.095499 159.324000
1036 1 0.000000 51.095499 164.010000
1037 1 0.000000 51.095499 168.696000
1038 1 0.000000 51.095499 173.382000
1039 1 0.000000 51.095499 178.068000
1040 1 0.000000 51.095499 182.754000
1041 1 0.000000 51.095499 187.440000
1042 1 0.000000 51.095499 192.126000
1043 1 0.000000 51.095499 196.812000
1044 1 0.000000 51.095499 201.498000
1045 1 0.000000 51.095499 206.184000
1046 2 0.000000 51.095499 210.870000
1047 1 0.000000 51.095499 215.556000
1048 1 0.000000 51.095499 220.242000
1049 1 0.000000 51.095499 224.928000
1050 1 0.000000 51.095499 229.614000
1051 1 0.000000 53.650274 0.000000
1052 1 0.000000 53.650274 4.686000
1053 1 0.000000 53.650274 9.372000
1054 1 0.000000 53.650274 14.058000
1055 1 0.000000 53.650274 18.744000
1056 1 0.000000 53.650274 23.430000
1057 1 0.000000 53.650274 28.116000
1058 1 0.000000 53.650274 32.802000
1059 1 0.000000 53.650274 37.488000
1060 1 0.000000 53.650274 42.174000
1061 1 0.000000 53.650274 46.860000
1062 1 0.000000 53.650274 51.546000
1063 1 0.000000 53.650274 56.232000
1064 1 0.000000 53.650274 60.918000
1065 1 0.000000 53.650274 65.604000
1066 1 0.000000 53.650274 70.290000
1067 2 0.000000 53.650274 74.976000
1068 1 0.000000 53.650274 79.662000
1069 1 0.000000 53.650274 84.348000
1070 1 0.000000 53.650274 89.034000
1071 1 0.000000 53.650274 93.720000
1072 1 0.000000 53.650274 98.406000
1073 1 0.000000 53.650274 103.092000
1074 1 0.000000 53.650274 107.778000
1075 3 0.000000 53.650274 112.464000
1076 1 0.000000 53.650274 117.150000
1077 2 0.000000 53.650274 121.836000
1078 1 0.000000 53.650274 126.522000
1079 1 0.000000 53.650274 131.208000
1080 1 0.000000 53.650274 135.894000
1081 1 0.000000 53.650274 140.580000
1082 1 0.000000 53.650274 145.266000
1083 1 0.000000 53.650274 149.952000
1084 1 0.000000 53.650274 154.638000
1085 1 0.000000 53.650274 159.324000
1086 1 0.000000 53.650274 164.010000
1087 1 0.000000 53.650274 168.696000
1088 1 0.000000 53.650274 173.382000
1089 1 0.000000 53.650274 178.068000
1090 1 0.000000 53.650274 182.754000
1091 1 0.000000 53.650274 187.440000
1092 1 0.000000 53.650274 192.126000
1093 2 0.000000 53.650274 196.812000
1094 1 0.000000 53.650274 201.498000
1095 1 0.000000 53.650274 206.184000
1096 1 0.000000 53.650274 210.870000
1097 1 0.000000 53.650274 215.556000
1098 2 0.000000 53.650274 220.242000
1099 1 0.000000 53.650274 224.928000
1100 1 0.000000 53.650274 229.614000
1101 1 0.000000 56.205049 0.000000
1102 1 0.000000 56.205049 4.686000
1103 1 0.000000 56.205049 9.372000
1104 1 0.000000 56.205049 14.058000
1105 2 0.000000 56.205049 18.744000
1106 1 0.000000 56.205049 23.430000
1107 1 0.000000 56.205049 28.116000
1108 1 0.000000 56.205049 32.802000
1109 1 0.000000 56.205049 37.488000
1110 1 0.000000 56.205049 42.174000
1111 2 0.000000 56.205049 46.860000
1112 1 0.000000 56.205049 51.546000
1113 1 0.000000 56.205049 56.232000
1114 1 0.000000 56.205049 60.918000
1115 2 0.000000 56.205049 65.604000
1116 1 0.000000 56.205049 70.290000
1117 1 0.000000 56.205049 74.976000
1118 1 0.000000 56.205049 79.662000
1119 1 0.000000 56.205049 84.348000
1120 1 0.000000 56.205049 89.034000
1121 1 0.000000 56.205049 93.720000
1122 1 0.000000 56.205049 98.406000
1123 1 0.000000 56.205049 103.092000
1124 1 0.000000 56.205049 107.778000
1125 1 0.000000 56.205049 112.464000
1126 1 0.000000 56.205049 117.150000
1127 1 0.000000 56.205049 121.836000
1128 1 0.000000 56.205049 126.522000
1129 1 0.000000 56.205049 131.208000
1130 1 0.000000 56.205049 135.894000
1131 1 0.000000 56.205049 140.580000
1132 1 0.000000 56.205049 145.266000
1133 1 0.000000 56.205049 149.952000
1134 1 0.000000 56.205049 154.638000
1135 1 0.000000 56.205049 159.324000
1136 2 0.000000 56.205049 164.010000
1137 1 0.000000 56.205049 168.696000
1138 2 0.000000 56.205049 173.382000
1139 1 0.000000 56.205049 178.068000
1140 1 0.000000 56.205049 182.754000
1141 1 0.000000 56.205049 187.440000
1142 1 0.000000 56.205049 192.126000
1143 1 0.000000 56.205049 196.812000
1144 1 0.000000 56.205049 201.498000
1145 1 0.000000 56.205049 206.184000
1146 1 0.000000 56.205049 210.870000
1147 1 0.000000 56.205049 215.556000
1148 3 0.000000 56.205049 220.242000
1149 3 0.000000 56.205049 224.928000
1150 2 0.000000 56.205049 229.614000
1151 1 0.000000 58.759824 0.000000
1152 1 0.000000 58.759824 4.686000
1153 1 0.000000 58.759824 9.372000
1154 1 0.000000 58.759824 14.058000
1155 1 0.000000 58.759824 18.744000
1156 1 0.000000 58.759824 23.430000
1157 1 0.000000 58.759824 28.116000
1158 1 0.000000 58.759824 32.802000
1159 1 0.000000 58.759824 37.488000
1160 1 0.000000 58.759824 42.174000
1161 1 0.000000 58.759824 46.860000
1162 1 0.000000 58.759824 51.546000
1163 1 0.000000 58.759824 56.232000
1164 1 0.000000 58.759824 60.918000
1165 1 0.000000 58.759824 65.604000
1166 1 0.000000 58.759824 70.290000
1167 1 0.000000 58.759824 74.976000
1168 2 0.000000 58.759824 79.662000
1169 1 0.000000 58.759824 84.348000
1170 1 0.000000 58.759824 89.034000
1171 3 0.000000 58.759824 93.720000
1172 1 0.000000 58.759824 98.406000
1173 1 0.000000 58.759824 103.092000
1174 1 0.000000 58.759824 107.778000
1175 1 0.000000 58.759824 112.464000
1176 1 0.000000 58.759824 117.150000
1177 1 0.000000 58.759824 121.836000
1178 1 0.000000 58.759824 126.522000
1179 1 0.000000 58.759824 131.208000
1180 1 0.000000 58.759824 135.894000
1181 2 0.000000 58.759824 140.580000
1182 1 0.000000 58.759824 145.266000
1183 1 0.000000 58.759824 149.952000
1184 1 0.000000 58.759824 154.638000
1185 1 0.000000 58.759824 159.324000
1186 1 0.000000 58.759824 164.010000
1187 1 0.000000 58.759824 168.696000
1188 1 0.000000 58.759824 173.382000
1189 1 0.000000 58.759824 178.068000
1190 1 0.000000 58.759824 182.754000
1191 1 0.000000 58.759824 187.440000
1192 1 0.000000 58.759824 192.126000
1193 1 0.000000 58.759824 196.812000
1194 1 0.000000 58.759824 201.498000
1195 2 0.000000 58.759824 206.184000
1196 1 0.000000 58.759824 210.870000
1197 1 0.000000 58.759824 215.556000
1198 1 0.000000 58.759824 220.242000
1199 1 0.000000 58.759824 224.928000
1200 1 0.000000 58.759824 229.614000
1201 1 0.000000 61.314599 0.000000
1202 1 0.000000 61.314599 4.686000
1203 1 0.000000 61.314599 9.372000
1204 1 0.000000 61.314599 14.058000
1205 1 0.000000 61.314599 18.744000
1206 1 0.000000 61.314599 23.430000
1207 1 0.000000 61.314599 28.116000
1208 1 0.000000 61.314599 32.802000
1209 1 0.000000 61.314599 37.488000
1210 1 0.000000 61.314599 42.174000
1211 1 0.000000 61.314599 46.860000
1212 1 0.000000 61.314599 51.546000
1213 1 0.000000 61.314599 56.232000
1214 1 0.000000 61.314599 60.918000
1215 1 0.000000 61.314599 65.604000
1216 3 0.000000 61.314599 70.290000
1217 1 0.000000 61.314599 74.976000
1218 1 0.000000 61.314599 79.662000
1219 1 0.000000 61.314599 84.348000
1220 1 0.000000 61.314599 89.034000
1221 1 0.000000 61.314599 93.720000
1222 1 0.000000 61.314599 98.406000
1223 1 0.000000 61.314599 103.092000
1224 1 0.000000 61.314599 107.778000
1225 1 0.000000 61.314599 112.464000
1226 1 0.000000 61.314599 117.150000
1227 1 0.000000 61.314599 121.836000
1228 2 0.000000 61.314599 126.522000
1229 1 0.000000 61.314599 131.208000
1230 1 0.000000 61.314599 135.894000
1231 1 0.000000 61.314599 140.580000
1232 1 0.000000 61.314599 145.266000
1233 1 0.000000 61.314599 149.952000
1234 1 0.000000 61.314599 154.638000
1235 1 0.000000 61.314599 159.324000
1236 1 0.000000 61.314599 164.010000
1237 2 0.000000 61.314599 168.696000
1238 1 0.000000 61.314599 173.382000
1239 1 0.000000 61.314599 178.068000
1240 1 0.000000 61.314599 182.754000
1241 1 0.000000 61.314599 187.440000
1242 1 0.000000 61.314599 192.126000
1243 1 0.000000 61.314599 196.812000
1244 1 0.000000 61.314599 201.498000
1245 1 0.000000 61.314599 206.184000
1246 1 0.000000 61.314599 210.870000
1247 1 0.000000 61.314599 215.556000
1248 1 0.000000 61.314599 220.242000
1249 1 0.000000 61.314599 224.928000
1250 1 0.000000 61.314599 229.614000
1251 1 0.000000 63.869374 0.000000
1252 1 0.000000 63.869374 4.686000
1253 1 0.000000 63.869374 9.372000
1254 2 0.000000 63.869374 14.058000
1255 1 0.000000 63.869374 18.744000
1256 1 0.000000 63.869374 23.430000
1257 1 0.000000 63.869374 28.116000
1258 1 0.000000 63.869374 32.802000
1259 1 0.000000 63.869374 37.488000
1260 2 0.000000 63.869374 42.174000
1261 1 0.000000 63.869374 46.860000
1262 3 0.000000 63.869374 51.546000
1263 1 0.000000 63.869374 56.232000
1264 1 0.000000 63.869374 60.918000
1265 1 0.000000 63.869374 65.604000
1266 1 0.000000 63.869374 70.290000
1267 1 0.000000 63.869374 74.976000
